"image","height","width","boxes","relative_boxes","annotations","anno_type","relative_annotations","iou_score","max_iou_score","num_of_annotations","avg_score"
"[[[12 12 12]
  [12 12 12]
  [12 12 12]
  ...
  [78 78 78]
  [71 71 71]
  [67 67 67]]

 [[ 9  9  9]
  [ 9  9  9]
  [11 11 11]
  ...
  [75 75 75]
  [68 68 68]
  [63 63 63]]

 [[ 6  6  6]
  [ 7  7  7]
  [12 12 12]
  ...
  [70 70 70]
  [63 63 63]
  [58 58 58]]

 ...

 [[ 1  1  1]
  [ 2  2  2]
  [ 1  1  1]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 2  2  2]
  [ 4  4  4]
  [ 2  2  2]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 2  2  2]
  [ 5  5  5]
  [ 3  3  3]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",589,1024,"[[0.0, 21.571727752685547, 1022.5281372070312, 575.4219360351562]]","[[0.0, 0.03662432555634219, 0.9985626339912415, 0.976947259821997]]","[[0.0, 0.0, 1021.44, 588.359757]]","<class 'list'>","[[0.0, 0.0, 0.9975, 0.9989129999999999]]","[[0.9701880421244465]]","[0.9701880421244465]",1,0.9701880421244465
"[[[127 127 127]
  [124 124 124]
  [121 121 121]
  ...
  [148 148 148]
  [147 147 147]
  [144 144 144]]

 [[122 122 122]
  [120 120 120]
  [118 118 118]
  ...
  [153 153 153]
  [149 149 149]
  [145 145 145]]

 [[119 119 119]
  [118 118 118]
  [118 118 118]
  ...
  [152 152 152]
  [147 147 147]
  [142 142 142]]

 ...

 [[ 73  73  73]
  [ 67  67  67]
  [ 58  58  58]
  ...
  [109 109 109]
  [111 111 111]
  [111 111 111]]

 [[ 66  66  66]
  [ 61  61  61]
  [ 56  56  56]
  ...
  [116 116 116]
  [118 118 118]
  [121 121 121]]

 [[ 61  61  61]
  [ 57  57  57]
  [ 56  56  56]
  ...
  [121 121 121]
  [123 123 123]
  [127 127 127]]]",814,1024,"[[584.0866088867188, 73.55342102050781, 1000.0948486328125, 799.9723510742188], [39.75043869018555, 27.7607421875, 468.262939453125, 812.9873046875], [359.34796142578125, 53.16943359375, 666.1979370117188, 812.3902587890625]]","[[0.5703970789909363, 0.09036046808416193, 0.976655125617981, 0.9827670160616938], [0.03881878778338432, 0.03410410588144963, 0.4572880268096924, 0.9987559025644963], [0.3509257435798645, 0.06531871448863637, 0.6505839228630066, 0.9980224309447943]]","[[0.0, 30.100906000000005, 1002.24, 813.3593819999999]]","<class 'list'>","[[0.0, 0.036979000000000005, 0.97875, 0.9992129999999998]]","[[0.685389959755512, 0.7159322538647062, 0.6469231636103102]]","[0.7159322538647062]",1,0.7159322538647062
"[[[  8   8   8]
  [ 10  10  10]
  [ 35  35  35]
  ...
  [ 11  11  11]
  [  8   8   8]
  [  9   9   9]]

 [[  8   8   8]
  [ 18  18  18]
  [ 36  36  36]
  ...
  [ 11  11  11]
  [ 10  10  10]
  [ 11  11  11]]

 [[  7   7   7]
  [ 28  28  28]
  [ 36  36  36]
  ...
  [ 12  12  12]
  [ 12  12  12]
  [ 14  14  14]]

 ...

 [[138 138 138]
  [135 135 135]
  [134 134 134]
  ...
  [138 138 138]
  [137 137 137]
  [137 137 137]]

 [[138 138 138]
  [135 135 135]
  [134 134 134]
  ...
  [138 138 138]
  [137 137 137]
  [137 137 137]]

 [[138 138 138]
  [135 135 135]
  [134 134 134]
  ...
  [138 138 138]
  [137 137 137]
  [137 137 137]]]",683,1024,"[[636.9844970703125, 0.19963379204273224, 1022.9508666992188, 676.5086059570312], [0.0, 5.271948337554932, 677.4617309570312, 626.7780151367188]]","[[0.622055172920227, 0.00029228959303474706, 0.9989754557609558, 0.9904957627482156], [0.0, 0.007718811621603121, 0.6615837216377258, 0.9176837703319455]]","[[0.0, 0.0, 692.48, 622.132406], [629.76, 0.0, 1023.36, 673.3895070000001]]","<class 'list'>","[[0.0, 0.0, 0.67625, 0.910882], [0.615, 0.0, 0.999375, 0.9859290000000002]]","[[0.5125891428711464, 0.9837753847215867], [0.9921993793628712, 0.5094265374954275]]","[0.9837753847215867, 0.9921993793628712]",2,0.9879873820422289
"[[[ 25  25  25]
  [ 27  27  27]
  [ 28  28  28]
  ...
  [ 22  22  22]
  [ 21  21  21]
  [ 20  20  20]]

 [[ 25  25  25]
  [ 26  26  26]
  [ 27  27  27]
  ...
  [ 23  23  23]
  [ 22  22  22]
  [ 21  21  21]]

 [[ 24  24  24]
  [ 26  26  26]
  [ 27  27  27]
  ...
  [ 24  24  24]
  [ 24  24  24]
  [ 23  23  23]]

 ...

 [[222 222 222]
  [222 222 222]
  [222 222 222]
  ...
  [237 237 237]
  [235 235 235]
  [220 220 220]]

 [[222 222 222]
  [222 222 222]
  [222 222 222]
  ...
  [235 235 235]
  [240 240 240]
  [230 230 230]]

 [[222 222 222]
  [222 222 222]
  [222 222 222]
  ...
  [229 229 229]
  [235 235 235]
  [230 230 230]]]",960,768,"[]","[]","[[216.16896, 118.8, 626.289408, 959.4]]","<class 'list'>","[[0.28147, 0.12375, 0.815481, 0.999375]]","[[]]","[0]",1,0.0
"[[[206 206 206]
  [209 209 209]
  [228 228 228]
  ...
  [ 24  24  24]
  [ 47  47  47]
  [ 83  83  83]]

 [[210 210 210]
  [220 220 220]
  [151 151 151]
  ...
  [ 32  32  32]
  [ 34  34  34]
  [ 56  56  56]]

 [[218 218 218]
  [162 162 162]
  [ 54  54  54]
  ...
  [ 38  38  38]
  [ 25  25  25]
  [ 26  26  26]]

 ...

 [[ 60  60  60]
  [ 60  60  60]
  [ 60  60  60]
  ...
  [100 100 100]
  [ 93  93  93]
  [ 87  87  87]]

 [[ 56  56  56]
  [ 56  56  56]
  [ 58  58  58]
  ...
  [ 99  99  99]
  [ 93  93  93]
  [ 87  87  87]]

 [[ 54  54  54]
  [ 55  55  55]
  [ 58  58  58]
  ...
  [ 88  88  88]
  [ 87  87  87]
  [ 84  84  84]]]",680,1024,"[[3.776123046875, 0.12324218451976776, 599.5203857421875, 497.5196228027344], [489.8760681152344, 0.0, 902.3385009765625, 543.5607299804688], [0.0, 3.9447264671325684, 207.0674591064453, 519.7327270507812]]","[[0.003687620162963867, 0.0001812385066467173, 0.585469126701355, 0.7316465041216682], [0.47839459776878357, 0.0, 0.8811899423599243, 0.7993540146771599], [0.0, 0.0058010683340184825, 0.202214315533638, 0.7643128338982077]]","[[0.0, 0.0, 904.96, 515.44272]]","<class 'list'>","[[0.0, 0.0, 0.88375, 0.758004]]","[[0.8270221725240811, 0.7318632545328081, 0.6346432370755514]]","[0.8270221725240811]",1,0.8270221725240811
"[[[ 25  25  25]
  [ 31  31  31]
  [ 36  36  36]
  ...
  [ 19  19  19]
  [ 23  23  23]
  [ 23  23  23]]

 [[ 27  27  27]
  [ 33  33  33]
  [ 37  37  37]
  ...
  [ 19  19  19]
  [ 23  23  23]
  [ 23  23  23]]

 [[ 30  30  30]
  [ 34  34  34]
  [ 37  37  37]
  ...
  [ 20  20  20]
  [ 23  23  23]
  [ 23  23  23]]

 ...

 [[168 168 168]
  [176 176 176]
  [134 134 134]
  ...
  [159 159 159]
  [ 88  88  88]
  [ 82  82  82]]

 [[184 184 184]
  [193 193 193]
  [151 151 151]
  ...
  [190 190 190]
  [129 129 129]
  [109 109 109]]

 [[189 189 189]
  [199 199 199]
  [160 160 160]
  ...
  [231 231 231]
  [174 174 174]
  [136 136 136]]]",683,1024,"[[183.94497680664062, 65.7642822265625, 466.3828125, 659.9404296875]]","[[0.17963376641273499, 0.0962873824693448, 0.45545196533203125, 0.9662378179904831]]","[[179.84, 58.304978, 467.2, 652.245876]]","<class 'list'>","[[0.175625, 0.085366, 0.45625, 0.9549719999999999]]","[[0.9845166983127227]]","[0.9845166983127227]",1,0.9845166983127227
"[[[148 148 148]
  [148 148 148]
  [148 148 148]
  ...
  [219 219 219]
  [213 213 213]
  [208 208 208]]

 [[148 148 148]
  [148 148 148]
  [148 148 148]
  ...
  [195 195 195]
  [193 193 193]
  [192 192 192]]

 [[149 149 149]
  [149 149 149]
  [149 149 149]
  ...
  [179 179 179]
  [184 184 184]
  [188 188 188]]

 ...

 [[156 156 156]
  [156 156 156]
  [156 156 156]
  ...
  [110 110 110]
  [109 109 109]
  [110 110 110]]

 [[157 157 157]
  [157 157 157]
  [157 157 157]
  ...
  [ 99  99  99]
  [ 98  98  98]
  [ 98  98  98]]

 [[157 157 157]
  [157 157 157]
  [157 157 157]
  ...
  [ 82  82  82]
  [ 80  80  80]
  [ 79  79  79]]]",680,1024,"[[197.83731079101562, 2.7601561546325684, 1024.0, 680.0], [192.52734375, 0.04482422024011612, 604.5704956054688, 679.4602661132812], [437.3026428222656, 0.7743164300918579, 1023.2189331054688, 676.2828369140625]]","[[0.1932004988193512, 0.004059053168577307, 1.0, 1.0], [0.18801498413085938, 6.591797094134723e-05, 0.5904008746147156, 0.9992062736960018], [0.4270533621311188, 0.0011387006324880262, 0.9992372393608093, 0.9945335836971507]]","[[196.48, 0.0, 1023.36, 679.35944]]","<class 'list'>","[[0.191875, 0.0, 0.999375, 0.9990579999999999]]","[[0.9964244727665464, 0.7720163533098575, 0.8673471916493766]]","[0.9964244727665464]",1,0.9964244727665464
"[[[ 11  11  11]
  [  9   9   9]
  [  7   7   7]
  ...
  [ 77  77  77]
  [ 78  78  78]
  [ 79  79  79]]

 [[  8   8   8]
  [  8   8   8]
  [  7   7   7]
  ...
  [ 75  75  75]
  [ 78  78  78]
  [ 80  80  80]]

 [[  6   6   6]
  [  6   6   6]
  [  6   6   6]
  ...
  [ 76  76  76]
  [ 81  81  81]
  [ 84  84  84]]

 ...

 [[  5   5   5]
  [  4   4   4]
  [  4   4   4]
  ...
  [ 31  31  31]
  [ 50  50  50]
  [ 80  80  80]]

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [ 45  45  45]
  [ 78  78  78]
  [110 110 110]]

 [[  3   3   3]
  [  3   3   3]
  [  3   3   3]
  ...
  [ 56  56  56]
  [ 93  93  93]
  [128 128 128]]]",706,1024,"[[22.322851181030273, 0.0, 1010.4990234375, 703.5578002929688]]","[[0.021799659356474876, 0.0, 0.9868154525756836, 0.996540793616103]]","[[0.0, 0.0, 991.2944640000001, 705.221282]]","<class 'list'>","[[0.0, 0.0, 0.9680610000000001, 0.9988969999999999]]","[[0.9784445790094506]]","[0.9784445790094506]",1,0.9784445790094506
"[[[42 42 42]
  [47 47 47]
  [51 51 51]
  ...
  [53 53 53]
  [54 54 54]
  [52 52 52]]

 [[42 42 42]
  [46 46 46]
  [50 50 50]
  ...
  [54 54 54]
  [54 54 54]
  [52 52 52]]

 [[43 43 43]
  [46 46 46]
  [49 49 49]
  ...
  [55 55 55]
  [55 55 55]
  [52 52 52]]

 ...

 [[13 13 13]
  [13 13 13]
  [14 14 14]
  ...
  [60 60 60]
  [58 58 58]
  [54 54 54]]

 [[13 13 13]
  [13 13 13]
  [12 12 12]
  ...
  [57 57 57]
  [55 55 55]
  [51 51 51]]

 [[13 13 13]
  [12 12 12]
  [12 12 12]
  ...
  [51 51 51]
  [47 47 47]
  [41 41 41]]]",768,1024,"[[0.0, 20.878711700439453, 781.92529296875, 720.6187744140625], [466.01824951171875, 475.5892639160156, 708.0909423828125, 737.4933471679688]]","[[0.0, 0.027185822526613872, 0.7635989189147949, 0.9383056958516439], [0.45509594678878784, 0.619256854057312, 0.6914950609207153, 0.960277795791626]]","[[0.0, 6.399744, 812.8, 732.800256]]","<class 'list'>","[[0.0, 0.008333, 0.79375, 0.954167]]","[[0.9656506804482964, 0.47184997413177265]]","[0.9656506804482964]",1,0.9656506804482964
"[[[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]]

 ...

 [[14 14 14]
  [14 14 14]
  [11 11 11]
  ...
  [ 4  4  4]
  [ 8  8  8]
  [ 0  0  0]]

 [[ 8  8  8]
  [ 9  9  9]
  [ 7  7  7]
  ...
  [ 6  6  6]
  [11 11 11]
  [ 2  2  2]]

 [[ 2  2  2]
  [ 4  4  4]
  [ 2  2  2]
  ...
  [ 9  9  9]
  [13 13 13]
  [ 5  5  5]]]",683,1024,"[[0.0, 3.735595703125, 394.8055419921875, 599.1619873046875]]","[[0.0, 0.005469393415995607, 0.3855522871017456, 0.8772503474446376]]","[[0.0, 0.0, 398.72, 588.174329]]","<class 'list'>","[[0.0, 0.0, 0.389375, 0.8611629999999999]]","[[0.9858203018344125]]","[0.9858203018344125]",1,0.9858203018344125
"[[[203 203 203]
  [203 203 203]
  [203 203 203]
  ...
  [ 73  73  73]
  [ 50  50  50]
  [ 41  41  41]]

 [[201 201 201]
  [201 201 201]
  [200 200 200]
  ...
  [ 79  79  79]
  [ 56  56  56]
  [ 47  47  47]]

 [[197 197 197]
  [197 197 197]
  [197 197 197]
  ...
  [ 78  78  78]
  [ 55  55  55]
  [ 46  46  46]]

 ...

 [[ 82  82  82]
  [ 71  71  71]
  [ 75  75  75]
  ...
  [ 64  64  64]
  [ 61  61  61]
  [ 58  58  58]]

 [[130 130 130]
  [101 101 101]
  [ 77  77  77]
  ...
  [ 58  58  58]
  [ 56  56  56]
  [ 53  53  53]]

 [[183 183 183]
  [149 149 149]
  [127 127 127]
  ...
  [ 46  46  46]
  [ 44  44  44]
  [ 41  41  41]]]",1024,683,"[[59.243263244628906, 0.0, 683.0, 984.5872802734375]]","[[0.08673977048993983, 0.0, 1.0, 0.9615110158920288]]","[[88.418448, 0.0, 682.3593460000001, 959.36]]","<class 'list'>","[[0.129456, 0.0, 0.9990620000000001, 0.936875]]","[[0.9649101864341576]]","[0.9649101864341576]",1,0.9649101864341576
"[[[200 200 200]
  [199 199 199]
  [198 198 198]
  ...
  [184 184 184]
  [182 182 182]
  [181 181 181]]

 [[200 200 200]
  [200 200 200]
  [199 199 199]
  ...
  [185 185 185]
  [184 184 184]
  [183 183 183]]

 [[201 201 201]
  [201 201 201]
  [200 200 200]
  ...
  [180 180 180]
  [181 181 181]
  [180 180 180]]

 ...

 [[114 114 114]
  [119 119 119]
  [115 115 115]
  ...
  [144 144 144]
  [149 149 149]
  [150 150 150]]

 [[115 115 115]
  [120 120 120]
  [115 115 115]
  ...
  [142 142 142]
  [147 147 147]
  [147 147 147]]

 [[117 117 117]
  [121 121 121]
  [115 115 115]
  ...
  [140 140 140]
  [145 145 145]
  [145 145 145]]]",715,1024,"[[685.3118896484375, 279.3797912597656, 956.4615478515625, 527.2139892578125], [184.47711181640625, 244.77896118164062, 480.2395935058594, 555.812255859375], [427.4419860839844, 301.00372314453125, 692.8380126953125, 542.9208984375]]","[[0.6692498922348022, 0.390740966796875, 0.9340444803237915, 0.7373622227381993], [0.18015342950820923, 0.34234819745684003, 0.4689839780330658, 0.7773597984047202], [0.417423814535141, 0.4209842281741696, 0.6765996217727661, 0.7593299278846154]]","[[181.740544, 240.28718999999998, 963.42016, 548.9484]]","<class 'list'>","[[0.177481, 0.336066, 0.94084, 0.76776]]","[[0.6746437795047106, 0.7241391638367146, 0.667519158730276]]","[0.7241391638367146]",1,0.7241391638367146
"[[[ 87  87  87]
  [ 81  81  81]
  [ 90  90  90]
  ...
  [205 205 205]
  [210 210 210]
  [214 214 214]]

 [[ 80  80  80]
  [ 75  75  75]
  [ 84  84  84]
  ...
  [203 203 203]
  [206 206 206]
  [208 208 208]]

 [[ 76  76  76]
  [ 74  74  74]
  [ 84  84  84]
  ...
  [209 209 209]
  [208 208 208]
  [209 209 209]]

 ...

 [[145 145 145]
  [153 153 153]
  [161 161 161]
  ...
  [ 51  51  51]
  [ 55  55  55]
  [ 61  61  61]]

 [[145 145 145]
  [153 153 153]
  [162 162 162]
  ...
  [ 49  49  49]
  [ 49  49  49]
  [ 52  52  52]]

 [[145 145 145]
  [153 153 153]
  [160 160 160]
  ...
  [ 49  49  49]
  [ 45  45  45]
  [ 45  45  45]]]",766,1024,"[[1.6640625, 0.0, 1020.5885620117188, 764.4353637695312]]","[[0.00162506103515625, 0.0, 0.9966685175895691, 0.9979573939550016]]","[[0.0, 0.6396099999999999, 1022.72, 765.3603899999999]]","<class 'list'>","[[0.0, 0.0008349999999999999, 0.99875, 0.999165]]","[[0.9971265067127075]]","[0.9971265067127075]",1,0.9971265067127075
"[[[ 91  91  91]
  [ 88  88  88]
  [ 85  85  85]
  ...
  [242 242 242]
  [235 235 235]
  [230 230 230]]

 [[ 84  84  84]
  [ 81  81  81]
  [ 78  78  78]
  ...
  [247 247 247]
  [240 240 240]
  [236 236 236]]

 [[ 73  73  73]
  [ 70  70  70]
  [ 67  67  67]
  ...
  [250 250 250]
  [244 244 244]
  [240 240 240]]

 ...

 [[ 52  52  52]
  [ 28  28  28]
  [  7   7   7]
  ...
  [ 12  12  12]
  [ 12  12  12]
  [ 11  11  11]]

 [[ 43  43  43]
  [ 23  23  23]
  [  7   7   7]
  ...
  [  9   9   9]
  [  9   9   9]
  [  8   8   8]]

 [[ 27  27  27]
  [ 38  38  38]
  [ 38  38  38]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [  9   9   9]]]",681,1024,"[[0.8714843988418579, 27.243946075439453, 1022.44677734375, 681.0]]","[[0.0008510589832440019, 0.040005794530748096, 0.9984831809997559, 1.0]]","[[0.0, 0.0, 1023.36, 680.35986]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990600000000001]]","[[0.9786736387578937]]","[0.9786736387578937]",1,0.9786736387578937
"[[[192 192 192]
  [193 193 193]
  [194 194 194]
  ...
  [191 191 191]
  [191 191 191]
  [190 190 190]]

 [[194 194 194]
  [194 194 194]
  [195 195 195]
  ...
  [192 192 192]
  [191 191 191]
  [190 190 190]]

 [[196 196 196]
  [196 196 196]
  [195 195 195]
  ...
  [192 192 192]
  [191 191 191]
  [191 191 191]]

 ...

 [[190 190 190]
  [190 190 190]
  [179 179 179]
  ...
  [201 201 201]
  [213 213 213]
  [182 182 182]]

 [[199 199 199]
  [189 189 189]
  [173 173 173]
  ...
  [181 181 181]
  [190 190 190]
  [184 184 184]]

 [[199 199 199]
  [184 184 184]
  [170 170 170]
  ...
  [177 177 177]
  [170 170 170]
  [190 190 190]]]",711,1024,"[[273.0675048828125, 284.22674560546875, 877.7091064453125, 572.3953247070312]]","[[0.2666674852371216, 0.3997563229331487, 0.8571377992630005, 0.8050567154810566]]","[[272.0, 229.00030200000003, 876.000256, 572.999877]]","<class 'list'>","[[0.265625, 0.32208200000000003, 0.855469, 0.8059069999999999]]","[[0.9455186356608858]]","[0.9455186356608858]",1,0.9455186356608858
"[[[156 156 156]
  [187 187 187]
  [249 249 249]
  ...
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 [[184 184 184]
  [191 191 191]
  [210 210 210]
  ...
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 [[207 207 207]
  [220 220 220]
  [194 194 194]
  ...
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 ...

 [[209 209 209]
  [210 210 210]
  [212 212 212]
  ...
  [161 161 161]
  [169 169 169]
  [169 169 169]]

 [[209 209 209]
  [210 210 210]
  [211 211 211]
  ...
  [160 160 160]
  [164 164 164]
  [162 162 162]]

 [[208 208 208]
  [208 208 208]
  [209 209 209]
  ...
  [165 165 165]
  [166 166 166]
  [162 162 162]]]",768,1024,"[[364.2175598144531, 372.1553649902344, 720.2437744140625, 661.6350708007812]]","[[0.3556812107563019, 0.4845772981643677, 0.7033630609512329, 0.8615039984385172]]","[[362.667008, 369.77740800000004, 719.01184, 655.8021120000001]]","<class 'list'>","[[0.354167, 0.48148100000000005, 0.70216, 0.8539090000000001]]","[[0.990262519962307]]","[0.990262519962307]",1,0.990262519962307
"[[[109 109 109]
  [110 110 110]
  [110 110 110]
  ...
  [127 127 127]
  [127 127 127]
  [127 127 127]]

 [[108 108 108]
  [110 110 110]
  [110 110 110]
  ...
  [130 130 130]
  [130 130 130]
  [130 130 130]]

 [[108 108 108]
  [109 109 109]
  [110 110 110]
  ...
  [134 134 134]
  [133 133 133]
  [133 133 133]]

 ...

 [[184 184 184]
  [176 176 176]
  [162 162 162]
  ...
  [203 203 203]
  [223 223 223]
  [215 215 215]]

 [[187 187 187]
  [179 179 179]
  [164 164 164]
  ...
  [203 203 203]
  [223 223 223]
  [215 215 215]]

 [[192 192 192]
  [182 182 182]
  [165 165 165]
  ...
  [203 203 203]
  [223 223 223]
  [215 215 215]]]",683,1024,"[[35.95751953125, 54.662208557128906, 998.19384765625, 675.1583251953125]]","[[0.03511476516723633, 0.08003251618906136, 0.9747986793518066, 0.9885187777383785]]","[[32.64, 64.071547, 1023.36, 681.718692]]","<class 'list'>","[[0.031875, 0.09380899999999999, 0.999375, 0.998124]]","[[0.9739433670786292]]","[0.9739433670786292]",1,0.9739433670786292
"[[[194 194 194]
  [188 188 188]
  [189 189 189]
  ...
  [203 203 203]
  [202 202 202]
  [201 201 201]]

 [[196 196 196]
  [189 189 189]
  [191 191 191]
  ...
  [200 200 200]
  [200 200 200]
  [200 200 200]]

 [[199 199 199]
  [192 192 192]
  [192 192 192]
  ...
  [196 196 196]
  [197 197 197]
  [198 198 198]]

 ...

 [[169 169 169]
  [166 166 166]
  [162 162 162]
  ...
  [ 53  53  53]
  [ 55  55  55]
  [ 57  57  57]]

 [[167 167 167]
  [170 170 170]
  [172 172 172]
  ...
  [ 51  51  51]
  [ 52  52  52]
  [ 53  53  53]]

 [[158 158 158]
  [168 168 168]
  [177 177 177]
  ...
  [ 52  52  52]
  [ 53  53  53]
  [ 53  53  53]]]",1024,732,"[[119.1338882446289, 110.97265625, 732.0, 979.0042724609375], [459.6048889160156, 0.2557128965854645, 731.99169921875, 320.9808349609375]]","[[0.16275121344894658, 0.10837173461914062, 1.0, 0.9560588598251343], [0.6278755313060322, 0.00024971962557174265, 0.9999886601349044, 0.3134578466415405]]","[[121.679628, 5.76, 731.3595, 901.12]]","<class 'list'>","[[0.166229, 0.005625, 0.999125, 0.88]]","[[0.9062863378465756, 0.5207156070884713]]","[0.9062863378465756]",1,0.9062863378465756
"[[[163 163 163]
  [164 164 164]
  [165 165 165]
  ...
  [160 160 160]
  [168 168 168]
  [174 174 174]]

 [[163 163 163]
  [164 164 164]
  [165 165 165]
  ...
  [155 155 155]
  [159 159 159]
  [163 163 163]]

 [[164 164 164]
  [164 164 164]
  [165 165 165]
  ...
  [162 162 162]
  [162 162 162]
  [163 163 163]]

 ...

 [[189 189 189]
  [187 187 187]
  [184 184 184]
  ...
  [128 128 128]
  [134 134 134]
  [146 146 146]]

 [[193 193 193]
  [188 188 188]
  [182 182 182]
  ...
  [132 132 132]
  [133 133 133]
  [138 138 138]]

 [[190 190 190]
  [183 183 183]
  [177 177 177]
  ...
  [137 137 137]
  [133 133 133]
  [132 132 132]]]",700,1024,"[[24.597850799560547, 7.044335842132568, 971.7453002929688, 682.24072265625]]","[[0.024021338671445847, 0.01006333691733224, 0.9489700198173523, 0.9746296037946428]]","[[21.76, 5.1190999999999995, 981.12, 689.7625]]","<class 'list'>","[[0.02125, 0.007312999999999999, 0.958125, 0.9853750000000001]]","[[0.9870618003326284]]","[0.9870618003326284]",1,0.9870618003326284
"[[[ 62  62  62]
  [ 64  64  64]
  [ 64  64  64]
  ...
  [160 160 160]
  [160 160 160]
  [160 160 160]]

 [[ 63  63  63]
  [ 66  66  66]
  [ 66  66  66]
  ...
  [157 157 157]
  [157 157 157]
  [157 157 157]]

 [[ 65  65  65]
  [ 68  68  68]
  [ 69  69  69]
  ...
  [154 154 154]
  [154 154 154]
  [154 154 154]]

 ...

 [[180 180 180]
  [174 174 174]
  [166 166 166]
  ...
  [195 195 195]
  [194 194 194]
  [193 193 193]]

 [[184 184 184]
  [177 177 177]
  [167 167 167]
  ...
  [194 194 194]
  [193 193 193]
  [192 192 192]]

 [[187 187 187]
  [180 180 180]
  [169 169 169]
  ...
  [193 193 193]
  [192 192 192]
  [191 191 191]]]",1024,683,"[[95.95976257324219, 97.7587890625, 494.9288024902344, 950.3630981445312]]","[[0.1404974561833707, 0.09546756744384766, 0.7246395351247941, 0.9280889630317688]]","[[85.21449500000001, 100.48, 554.216935, 926.08]]","<class 'list'>","[[0.12476500000000001, 0.098125, 0.8114450000000001, 0.904375]]","[[0.9265025787407786]]","[0.9265025787407786]",1,0.9265025787407786
"[[[156 156 156]
  [169 169 169]
  [182 182 182]
  ...
  [ 10  10  10]
  [ 10  10  10]
  [ 12  12  12]]

 [[216 216 216]
  [221 221 221]
  [225 225 225]
  ...
  [  9   9   9]
  [  9   9   9]
  [ 10  10  10]]

 [[192 192 192]
  [189 189 189]
  [183 183 183]
  ...
  [ 10  10  10]
  [  9   9   9]
  [ 10  10  10]]

 ...

 [[179 179 179]
  [192 192 192]
  [201 201 201]
  ...
  [ 56  56  56]
  [ 54  54  54]
  [ 53  53  53]]

 [[169 169 169]
  [183 183 183]
  [196 196 196]
  ...
  [ 44  44  44]
  [ 47  47  47]
  [ 48  48  48]]

 [[162 162 162]
  [178 178 178]
  [193 193 193]
  ...
  [ 39  39  39]
  [ 47  47  47]
  [ 52  52  52]]]",683,1024,"[[0.0, 1.854589819908142, 546.1982421875, 670.4039306640625]]","[[0.0, 0.0027153584478889345, 0.5333967208862305, 0.9815577315725659]]","[[0.0, 0.0, 1023.36, 682.3593460000001]]","<class 'list'>","[[0.0, 0.0, 0.999375, 0.9990620000000001]]","[[0.7591807900450122]]","[0.7591807900450122]",1,0.7591807900450122
"[[[ 39  39  39]
  [ 39  39  39]
  [ 39  39  39]
  ...
  [ 40  40  40]
  [ 40  40  40]
  [ 40  40  40]]

 [[ 39  39  39]
  [ 39  39  39]
  [ 39  39  39]
  ...
  [ 39  39  39]
  [ 39  39  39]
  [ 39  39  39]]

 [[ 39  39  39]
  [ 39  39  39]
  [ 39  39  39]
  ...
  [ 38  38  38]
  [ 38  38  38]
  [ 38  38  38]]

 ...

 [[ 93  93  93]
  [103 103 103]
  [118 118 118]
  ...
  [103 103 103]
  [103 103 103]
  [102 102 102]]

 [[ 94  94  94]
  [105 105 105]
  [121 121 121]
  ...
  [103 103 103]
  [103 103 103]
  [102 102 102]]

 [[ 95  95  95]
  [106 106 106]
  [124 124 124]
  ...
  [103 103 103]
  [103 103 103]
  [102 102 102]]]",683,1024,"[[0.0, 138.6101531982422, 653.2052001953125, 674.9524536132812]]","[[0.0, 0.20294312327707495, 0.6378957033157349, 0.9882173552171029]]","[[0.0, 109.28, 650.809344, 681.861439]]","<class 'list'>","[[0.0, 0.16, 0.635556, 0.998333]]","[[0.9697902963805662]]","[0.9697902963805662]",1,0.9697902963805662
