image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[ 33  41  48]
  [ 38  44  51]
  [ 35  41  48]
  ...
  [ 42  47  62]
  [ 39  46  61]
  [ 38  44  57]]

 [[ 31  39  46]
  [ 36  44  51]
  [ 35  41  48]
  ...
  [ 38  45  60]
  [ 38  45  60]
  [ 34  42  55]]

 [[ 33  41  48]
  [ 37  43  50]
  [ 34  40  47]
  ...
  [ 40  47  62]
  [ 37  44  59]
  [ 36  43  58]]

 ...

 [[ 85 101 138]
  [ 85 103 140]
  [ 89 104 143]
  ...
  [ 94 105 135]
  [ 91 103 131]
  [ 86  97 127]]

 [[ 89 105 142]
  [ 85 104 139]
  [ 83 100 139]
  ...
  [ 89 100 130]
  [ 88  99 129]
  [ 95 106 136]]

 [[ 92 108 145]
  [ 84 103 138]
  [ 90 108 145]
  ...
  [ 90 101 131]
  [ 93 104 134]
  [ 96 107 139]]]",683,1024,"[[0.0, 8.474706649780273, 844.4122924804688, 642.0029296875]]","[[0.0, 0.01240806244477346, 0.8246213793754578, 0.939975006863104]]","[[0.0, 0.0, 848.0, 672.7488529999999]]",<class 'list'>,"[[0.0, 0.0, 0.828125, 0.984991]]",[[0.969209806125277]],[0.969209806125277],1,0.969209806125277
"[[[57  7 25]
  [49  1 19]
  [48  0 19]
  ...
  [43 10 17]
  [41 10 17]
  [41 10 17]]

 [[57  7 25]
  [52  4 22]
  [51  3 21]
  ...
  [42  9 16]
  [42  9 16]
  [42 11 18]]

 [[50  1 17]
  [47  0 16]
  [47  0 16]
  ...
  [44 11 18]
  [44 10 20]
  [47 13 23]]

 ...

 [[35  5 18]
  [32  2 15]
  [32  0 13]
  ...
  [41  9 40]
  [50 16 47]
  [49 15 46]]

 [[38  9 24]
  [33  5 18]
  [31  1 14]
  ...
  [31  0 30]
  [35  3 34]
  [37  6 35]]

 [[33  7 21]
  [28  2 16]
  [28  0 11]
  ...
  [41  9 40]
  [37  6 35]
  [32  1 30]]]",768,1024,"[[400.9405517578125, 153.86190795898438, 944.6590576171875, 628.0216064453125]]","[[0.39154350757598877, 0.2003410259882609, 0.9225186109542847, 0.8177364667256674]]","[[366.72, 132.48, 1023.36, 624.0]]",<class 'list'>,"[[0.358125, 0.1725, 0.999375, 0.8125]]",[[0.9142517737018632]],[0.9142517737018632],1,0.9142517737018632
"[[[202 198 193]
  [203 199 194]
  [203 199 194]
  ...
  [208 204 199]
  [209 205 200]
  [209 204 201]]

 [[201 197 192]
  [202 198 193]
  [203 199 194]
  ...
  [209 205 200]
  [208 204 199]
  [208 203 200]]

 [[202 198 193]
  [202 198 193]
  [203 199 194]
  ...
  [209 205 200]
  [208 204 199]
  [208 204 199]]

 ...

 [[214 211 206]
  [214 211 207]
  [214 211 207]
  ...
  [214 211 207]
  [216 213 209]
  [216 213 209]]

 [[215 211 206]
  [214 211 207]
  [214 211 207]
  ...
  [215 212 208]
  [216 213 209]
  [216 213 209]]

 [[213 210 206]
  [214 211 207]
  [215 212 208]
  ...
  [215 212 208]
  [215 212 208]
  [215 212 208]]]",681,1024,"[[260.6087341308594, 130.0021514892578, 773.4253540039062, 519.9450073242188]]","[[0.25450071692466736, 0.19089890086528313, 0.7552981972694397, 0.7635022133982654]]","[[257.28, 131.97167100000001, 799.36, 479.19858899999997]]",<class 'list'>,"[[0.25125, 0.19379100000000002, 0.780625, 0.703669]]",[[0.9428759947520686]],[0.9428759947520686],1,0.9428759947520686
"[[[115 132 151]
  [119 136 155]
  [120 137 156]
  ...
  [ 96 153 155]
  [ 37  99  99]
  [ 43 107 107]]

 [[111 128 147]
  [115 132 151]
  [117 134 153]
  ...
  [ 79 138 140]
  [ 36  98  98]
  [ 38 104 103]]

 [[112 129 148]
  [117 134 153]
  [119 136 155]
  ...
  [ 61 123 123]
  [ 39 103 103]
  [ 36 104 103]]

 ...

 [[139 151 169]
  [137 149 167]
  [135 147 165]
  ...
  [ 12  24  26]
  [ 16  24  24]
  [ 16  24  24]]

 [[138 151 167]
  [138 151 167]
  [137 149 167]
  ...
  [ 15  27  27]
  [ 16  24  24]
  [ 14  22  22]]

 [[136 149 165]
  [137 150 166]
  [138 150 168]
  ...
  [ 12  24  24]
  [ 12  20  20]
  [  9  17  17]]]",1024,768,"[[282.1197204589844, 351.4938659667969, 462.54510498046875, 701.0743408203125]]","[[0.36734338601430255, 0.3432557284832001, 0.6022722721099854, 0.6846429109573364]]","[[279.680256, 352.64, 469.11974399999997, 876.8]]",<class 'list'>,"[[0.36416699999999996, 0.344375, 0.610833, 0.85625]]",[[0.8775041819096513]],[0.8775041819096513],1,0.8775041819096513
"[[[84 36 32]
  [88 38 32]
  [88 40 34]
  ...
  [ 0  2  3]
  [ 0  1  2]
  [ 0  1  2]]

 [[86 38 34]
  [85 37 31]
  [89 43 36]
  ...
  [ 0  2  3]
  [ 0  2  3]
  [ 0  2  6]]

 [[85 39 32]
  [87 41 34]
  [86 38 32]
  ...
  [ 0  1  1]
  [ 0  2  3]
  [ 0  2  6]]

 ...

 [[ 1  1  1]
  [ 1  1  1]
  [ 1  1  1]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]

 [[ 1  1  1]
  [ 0  0  0]
  [ 1  1  1]
  ...
  [ 0  0  0]
  [ 0  0  0]
  [ 0  0  0]]]",683,1024,"[[492.0077209472656, 136.014892578125, 1022.1725463867188, 648.4302978515625], [492.5556640625, 135.61337280273438, 1024.0, 643.35205078125], [0.0, 98.33818054199219, 1020.3801879882812, 639.9376831054688]]","[[0.4804762899875641, 0.19914332734718154, 0.99821537733078, 0.9493855019788616], [0.48101139068603516, 0.19855545066286145, 1.0, 0.9419502939696194], [0.0, 0.14397976653293146, 0.9964650273323059, 0.9369512197737463]]","[[505.6, 134.549634, 1006.08, 641.9947289999999]]",<class 'list'>,"[[0.49375, 0.196998, 0.9825, 0.9399629999999999]]","[[0.9744475086107008, 0.9781193233031037, 0.7227375360460783]]",[0.9781193233031037],1,0.9781193233031037
"[[[  4   2   2]
  [  4   2   2]
  [  4   2   2]
  ...
  [150 152 152]
  [151 153 153]
  [151 153 153]]

 [[  4   2   2]
  [  4   2   2]
  [  4   2   2]
  ...
  [150 152 152]
  [151 153 153]
  [151 153 153]]

 [[  4   2   2]
  [  4   2   2]
  [  4   2   2]
  ...
  [150 152 152]
  [151 153 153]
  [151 153 153]]

 ...

 [[ 46  75  79]
  [ 46  75  79]
  [ 44  75  78]
  ...
  [190 174 168]
  [190 173 170]
  [190 173 170]]

 [[ 45  74  79]
  [ 45  74  79]
  [ 44  75  78]
  ...
  [191 175 169]
  [190 174 168]
  [190 174 168]]

 [[ 44  75  78]
  [ 44  75  78]
  [ 41  74  77]
  ...
  [191 175 169]
  [190 174 168]
  [190 174 168]]]",569,1024,"[[104.69287109375, 7.036718845367432, 1022.6571044921875, 555.5613403320312], [37.12529373168945, 110.62239074707031, 908.4817504882812, 405.6561584472656]]","[[0.10223913192749023, 0.012366816951436611, 0.9986885786056519, 0.9763819689490884], [0.03625516965985298, 0.19441544946761039, 0.8871892094612122, 0.7129282222271803]]","[[73.95532800000001, 88.195, 998.4, 401.145]]",<class 'list'>,"[[0.07222200000000001, 0.155, 0.975, 0.705]]","[[0.7697266648459586, 0.9083427828898607]]",[0.9083427828898607],1,0.9083427828898607
"[[[ 50  83 116]
  [ 51  81 106]
  [ 58  84 101]
  ...
  [121 167 184]
  [122 168 186]
  [124 169 190]]

 [[ 47  79 114]
  [ 47  79 108]
  [ 52  83 104]
  ...
  [120 171 187]
  [119 169 187]
  [118 170 187]]

 [[ 51  84 110]
  [ 44  81 103]
  [ 44  82 100]
  ...
  [121 171 189]
  [120 172 188]
  [117 172 187]]

 ...

 [[ 40  56  63]
  [ 38  57  62]
  [ 36  58  63]
  ...
  [ 35  48  46]
  [ 36  45  48]
  [ 39  47  46]]

 [[ 36  56  61]
  [ 35  56  58]
  [ 32  55  57]
  ...
  [ 44  53  56]
  [ 43  51  58]
  [ 44  50  55]]

 [[ 32  51  56]
  [ 32  53  54]
  [ 32  56  54]
  ...
  [ 46  55  59]
  [ 44  50  61]
  [ 40  49  58]]]",652,1024,"[[157.5496826171875, 157.35888671875, 710.5549926757812, 428.1795959472656], [1.2394530773162842, 8.234399795532227, 988.1982421875, 642.0579833984375]]","[[0.15385711193084717, 0.24134798576495398, 0.6939013600349426, 0.6567171716982602], [0.0012104033958166838, 0.012629447539159856, 0.9650373458862305, 0.9847515082798122]]","[[199.04, 97.25623200000001, 899.2, 545.1463279999999]]",<class 'list'>,"[[0.194375, 0.14916600000000002, 0.878125, 0.8361139999999999]]","[[0.7324254999318901, 0.7334023533433469]]",[0.7334023533433469],1,0.7334023533433469
"[[[101 106 105]
  [101 106 105]
  [100 105 106]
  ...
  [148 151 155]
  [149 154 157]
  [150 155 158]]

 [[ 98 105 102]
  [ 97 104 101]
  [ 99 105 104]
  ...
  [155 151 156]
  [154 152 158]
  [154 152 158]]

 [[ 99 106 103]
  [ 97 104 101]
  [ 99 105 104]
  ...
  [156 152 158]
  [156 152 158]
  [155 151 157]]

 ...

 [[ 73  84  88]
  [ 74  82  89]
  [ 73  81  88]
  ...
  [112 104 114]
  [107 101 112]
  [104  98 109]]

 [[ 75  84  88]
  [ 74  82  89]
  [ 75  81  88]
  ...
  [111 105 110]
  [105 101 106]
  [102  98 103]]

 [[ 79  90  94]
  [ 75  83  90]
  [ 73  81  88]
  ...
  [109 103 108]
  [106 103 105]
  [102  99 101]]]",768,1024,"[[7.723388671875, 39.031150817871094, 645.5670166015625, 646.9840698242188]]","[[0.00754237174987793, 0.05082181096076965, 0.6304365396499634, 0.8424271742502848]]","[[0.0, 32.64, 744.96, 656.000256]]",<class 'list'>,"[[0.0, 0.0425, 0.7275, 0.854167]]",[[0.9290436596013969]],[0.9290436596013969],1,0.9290436596013969
"[[[88 73 77]
  [88 75 77]
  [86 77 74]
  ...
  [10  4 27]
  [11  5 30]
  [11  5 30]]

 [[88 73 77]
  [89 75 77]
  [89 77 75]
  ...
  [11  5 28]
  [11  5 28]
  [11  5 28]]

 [[90 73 77]
  [89 75 77]
  [89 77 75]
  ...
  [11  5 28]
  [11  5 28]
  [11  5 28]]

 ...

 [[72 70 62]
  [71 67 62]
  [74 65 62]
  ...
  [73 60 62]
  [73 60 62]
  [73 60 62]]

 [[70 71 62]
  [71 67 62]
  [74 65 62]
  ...
  [74 60 62]
  [73 60 62]
  [73 60 62]]

 [[70 71 61]
  [72 69 61]
  [74 65 62]
  ...
  [73 59 61]
  [73 60 62]
  [73 60 62]]]",1024,650,"[[125.6397933959961, 68.9847640991211, 419.41204833984375, 575.5657348632812], [65.93269348144531, 479.0443420410156, 478.0030212402344, 1004.8557739257812]]","[[0.193291989839994, 0.06736793369054794, 0.6452493051382212, 0.5620759129524231], [0.1014349130483774, 0.4678167402744293, 0.7353892634465145, 0.9813044667243958]]","[[64.85245, 0.0, 534.29675, 1004.832768]]",<class 'list'>,"[[0.099773, 0.0, 0.8219949999999999, 0.981282]]","[[0.6360258622645591, 0.7247233874979065]]",[0.7247233874979065],1,0.7247233874979065
"[[[ 53  44  24]
  [ 53  44  24]
  [ 53  44  24]
  ...
  [ 29  46  32]
  [ 27  46  31]
  [ 27  46  31]]

 [[ 53  44  24]
  [ 53  44  24]
  [ 53  44  24]
  ...
  [ 28  45  32]
  [ 29  46  32]
  [ 29  46  32]]

 [[ 54  43  23]
  [ 55  44  24]
  [ 55  44  24]
  ...
  [ 31  45  34]
  [ 32  46  34]
  [ 32  46  34]]

 ...

 [[ 64  75  79]
  [ 65  76  80]
  [ 69  78  82]
  ...
  [138 110  86]
  [137 109  85]
  [137 109  85]]

 [[ 65  74  78]
  [ 67  76  80]
  [ 68  77  81]
  ...
  [142 112  87]
  [140 111  84]
  [142 113  86]]

 [[ 65  74  78]
  [ 66  75  79]
  [ 68  77  81]
  ...
  [142 112  87]
  [140 111  84]
  [142 113  86]]]",682,1024,"[[387.16497802734375, 222.40682983398438, 696.4620361328125, 449.9209899902344], [58.778709411621094, 41.20966720581055, 948.9230346679688, 551.2691650390625]]","[[0.3780907988548279, 0.32610972116419995, 0.6801387071609497, 0.6597081964666193], [0.057401083409786224, 0.060424731973329246, 0.9266826510429382, 0.8083125587083028]]","[[387.999744, 224.668532, 693.600256, 461.329352]]",<class 'list'>,"[[0.378906, 0.329426, 0.677344, 0.6764359999999999]]","[[0.9824585315907598, 0.5353080268980175]]",[0.9824585315907598],1,0.9824585315907598
"[[[ 73  66  63]
  [ 73  66  63]
  [ 74  66  66]
  ...
  [128 122 127]
  [151 146 147]
  [163 159 158]]

 [[ 73  66  63]
  [ 73  66  63]
  [ 74  66  66]
  ...
  [136 131 133]
  [157 152 153]
  [169 165 164]]

 [[ 75  66  63]
  [ 75  66  63]
  [ 76  66  66]
  ...
  [152 147 148]
  [171 166 167]
  [179 177 177]]

 ...

 [[ 58  67  71]
  [ 60  66  71]
  [ 61  67  72]
  ...
  [ 27  33  38]
  [ 28  35  38]
  [ 27  34  37]]

 [[ 60  66  71]
  [ 60  66  71]
  [ 61  68  71]
  ...
  [ 27  34  37]
  [ 28  35  38]
  [ 27  34  37]]

 [[ 60  66  71]
  [ 60  66  71]
  [ 61  68  71]
  ...
  [ 27  34  37]
  [ 28  35  38]
  [ 28  35  38]]]",696,1024,"[[1.490625023841858, 113.54414367675781, 980.4371337890625, 690.4742431640625], [25.046289443969727, 1.9812500476837158, 1024.0, 645.2576904296875]]","[[0.0014556884998455644, 0.16313813746660605, 0.9574581384658813, 0.9920606942012392], [0.024459267035126686, 0.002846623631729477, 1.0, 0.9270943828012751]]","[[235.52, 30.706128, 954.368, 667.341504]]",<class 'list'>,"[[0.23, 0.044118, 0.932, 0.958824]]","[[0.8085445372634316, 0.8312491162468046]]",[0.8312491162468046],1,0.8312491162468046
"[[[16 13  8]
  [14 11  6]
  [15 12  8]
  ...
  [ 4  0  5]
  [ 5  1  6]
  [ 5  1  6]]

 [[17 14  9]
  [14 11  6]
  [12 11  7]
  ...
  [ 4  0  5]
  [ 5  1  6]
  [ 5  1  6]]

 [[16 13  9]
  [14 11  7]
  [11 10  6]
  ...
  [ 4  0  5]
  [ 5  1  6]
  [ 5  1  6]]

 ...

 [[ 2  3  7]
  [ 3  4  8]
  [ 6  4 10]
  ...
  [ 4  0 11]
  [ 6  0 11]
  [ 7  1 12]]

 [[ 1  2  6]
  [ 2  3  7]
  [ 6  4 10]
  ...
  [ 6  0 11]
  [ 6  0 11]
  [ 7  1 12]]

 [[ 0  1  5]
  [ 1  2  6]
  [ 5  3  9]
  ...
  [ 5  0  9]
  [ 5  0 10]
  [ 6  0 11]]]",768,1024,"[[429.28155517578125, 362.0122985839844, 665.8424682617188, 586.3821411132812]]","[[0.4192202687263489, 0.4713701804478963, 0.6502367854118347, 0.7635184129079183]]","[[435.2, 356.799744, 638.400512, 609.5999999999999]]",<class 'list'>,"[[0.425, 0.46458299999999997, 0.623438, 0.7937499999999998]]",[[0.9471193359658204]],[0.9471193359658204],1,0.9471193359658204
"[[[253 255 255]
  [253 255 255]
  [253 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[253 255 255]
  [253 255 255]
  [253 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[253 255 255]
  [253 255 255]
  [253 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",591,1024,"[[532.47998046875, 179.75741577148438, 909.7608642578125, 443.7818298339844]]","[[0.5199999809265137, 0.3041580639111411, 0.88843834400177, 0.7508998812757773]]","[[110.838784, 129.79305599999998, 923.2373759999999, 438.524364]]",<class 'list'>,"[[0.108241, 0.21961599999999995, 0.9015989999999999, 0.742004]]",[[0.7174854582861562]],[0.7174854582861562],1,0.7174854582861562
"[[[ 16  14  13]
  [ 18  16  15]
  [ 21  19  18]
  ...
  [ 90 102  96]
  [ 86  98  92]
  [ 84  96  90]]

 [[ 22  20  19]
  [ 23  21  20]
  [ 23  21  20]
  ...
  [ 90 102  96]
  [ 88 100  94]
  [ 87  99  93]]

 [[ 29  27  26]
  [ 27  25  24]
  [ 26  24  23]
  ...
  [ 91 101  95]
  [ 91 101  95]
  [ 91 101  95]]

 ...

 [[ 73  75  86]
  [ 74  76  87]
  [ 79  80  90]
  ...
  [ 79  82  86]
  [ 83  86  90]
  [ 86  89  93]]

 [[ 72  74  84]
  [ 71  72  82]
  [ 72  73  83]
  ...
  [ 77  85  92]
  [ 78  88  95]
  [ 81  91  98]]

 [[ 73  74  84]
  [ 70  69  79]
  [ 67  66  75]
  ...
  [ 75  86  94]
  [ 74  90  97]
  [ 76  92  99]]]",768,1024,"[[371.37469482421875, 204.62744140625, 570.6455078125, 420.08740234375]]","[[0.3626706004142761, 0.2664419809977214, 0.5572710037231445, 0.5469888051350912]]","[[369.92, 205.44, 588.16, 415.359744]]",<class 'list'>,"[[0.36125, 0.2675, 0.574375, 0.540833]]",[[0.9792667217903935]],[0.9792667217903935],1,0.9792667217903935
"[[[250 250 250]
  [250 250 250]
  [250 250 250]
  ...
  [208 208 214]
  [210 213 218]
  [209 212 217]]

 [[250 250 250]
  [250 250 250]
  [250 250 250]
  ...
  [208 211 216]
  [211 211 217]
  [212 215 220]]

 [[250 250 250]
  [250 250 250]
  [250 250 250]
  ...
  [211 211 217]
  [208 211 216]
  [207 210 215]]

 ...

 [[250 250 250]
  [250 250 250]
  [250 250 250]
  ...
  [237 236 240]
  [233 232 236]
  [233 232 236]]

 [[250 250 250]
  [250 250 250]
  [250 250 250]
  ...
  [235 234 238]
  [234 233 237]
  [236 235 239]]

 [[250 250 250]
  [250 250 250]
  [250 250 250]
  ...
  [236 235 239]
  [235 234 236]
  [236 235 239]]]",453,1024,"[[56.901954650878906, 88.44184875488281, 598.0828247070312, 396.0182189941406]]","[[0.05556831508874893, 0.19523586921607686, 0.5840652585029602, 0.8742124039605753]]","[[122.24, 86.377134, 948.48, 408.851526]]",<class 'list'>,"[[0.119375, 0.190678, 0.92625, 0.902542]]",[[0.7684328891915746]],[0.7684328891915746],1,0.7684328891915746
"[[[204 200 195]
  [203 199 194]
  [202 198 193]
  ...
  [210 206 201]
  [210 206 201]
  [211 207 202]]

 [[204 200 195]
  [203 199 194]
  [203 199 194]
  ...
  [211 207 202]
  [211 207 202]
  [211 207 202]]

 [[202 198 193]
  [203 199 194]
  [204 200 195]
  ...
  [211 207 202]
  [211 207 202]
  [211 207 202]]

 ...

 [[215 211 206]
  [215 211 206]
  [215 211 206]
  ...
  [215 212 207]
  [215 212 207]
  [216 213 208]]

 [[216 212 207]
  [216 212 207]
  [215 211 206]
  ...
  [216 213 208]
  [216 213 208]
  [216 213 208]]

 [[216 212 207]
  [217 213 208]
  [216 212 207]
  ...
  [216 213 208]
  [217 213 208]
  [216 213 208]]]",681,1024,"[[267.74285888671875, 124.6780014038086, 750.3538208007812, 562.54150390625]]","[[0.2614676356315613, 0.18308076564435916, 0.7327674031257629, 0.8260521349577826]]","[[272.0, 121.08111900000002, 806.4, 546.465726]]",<class 'list'>,"[[0.265625, 0.177799, 0.7875, 0.802446]]",[[0.9450534240441746]],[0.9450534240441746],1,0.9450534240441746
"[[[118 167 215]
  [117 166 214]
  [117 166 214]
  ...
  [ 20  28  41]
  [ 20  28  41]
  [ 21  29  42]]

 [[118 167 217]
  [118 167 217]
  [118 167 215]
  ...
  [ 19  27  40]
  [ 19  27  40]
  [ 20  28  41]]

 [[118 167 217]
  [119 168 218]
  [119 168 218]
  ...
  [ 17  26  40]
  [ 18  27  40]
  [ 18  27  40]]

 ...

 [[109 168 240]
  [109 168 240]
  [109 168 240]
  ...
  [ 24  42  95]
  [ 27  45  98]
  [ 28  46  99]]

 [[108 167 239]
  [108 167 239]
  [109 168 240]
  ...
  [ 23  41  94]
  [ 24  42  95]
  [ 25  43  96]]

 [[107 166 238]
  [108 167 239]
  [109 168 240]
  ...
  [ 23  41  94]
  [ 22  40  93]
  [ 22  40  93]]]",768,1024,[],[],"[[249.6, 254.39999999999998, 408.000512, 505.599744]]",<class 'list'>,"[[0.24375, 0.33125, 0.398438, 0.658333]]",[[]],[0],1,0.0
"[[[ 74 113 188]
  [ 67 106 181]
  [ 71 113 188]
  ...
  [ 75  97 175]
  [ 76  97 178]
  [ 77  98 179]]

 [[ 74 113 188]
  [ 64 103 178]
  [ 65 107 182]
  ...
  [ 74  97 175]
  [ 78 101 181]
  [ 75  98 178]]

 [[ 73 114 187]
  [ 69 110 183]
  [ 72 111 185]
  ...
  [ 74 100 176]
  [ 72 100 177]
  [ 69  97 174]]

 ...

 [[ 19  39 117]
  [ 22  42 120]
  [ 24  42 119]
  ...
  [ 23  29  72]
  [ 22  28  71]
  [ 20  26  69]]

 [[ 24  44 121]
  [ 21  41 118]
  [ 21  40 115]
  ...
  [ 24  28  63]
  [ 20  26  61]
  [ 20  26  61]]

 [[ 26  47 122]
  [ 25  44 119]
  [ 28  47 122]
  ...
  [ 24  26  56]
  [ 22  26  55]
  [ 24  28  57]]]",683,1024,"[[142.7548370361328, 191.60507202148438, 514.6181030273438, 597.2752075195312]]","[[0.13940902054309845, 0.28053451247655103, 0.5025567412376404, 0.8744878587401629]]","[[5.76, 77.525964, 729.6, 682.3593460000001], [631.68, 75.604002, 1023.36, 682.3593460000001]]",<class 'list'>,"[[0.005625, 0.113508, 0.7125, 0.9990620000000001], [0.616875, 0.11069399999999999, 0.999375, 0.9990620000000001]]","[[0.6751151212551872], [0.41869797528584973]]","[0.6751151212551872, 0.41869797528584973]",2,0.5469065482705184
"[[[ 83 108 110]
  [ 83 108 110]
  [ 78 107 111]
  ...
  [ 90 121 122]
  [ 87 121 121]
  [ 87 121 121]]

 [[ 79 110 113]
  [ 76 109 112]
  [ 74 109 112]
  ...
  [ 88 122 122]
  [ 87 121 121]
  [ 87 121 121]]

 [[ 72 110 112]
  [ 71 110 112]
  [ 69 110 112]
  ...
  [ 88 122 122]
  [ 86 122 122]
  [ 86 122 122]]

 ...

 [[121 152 203]
  [113 144 195]
  [104 136 185]
  ...
  [160 184 204]
  [151 171 188]
  [141 157 173]]

 [[117 155 203]
  [112 150 198]
  [104 144 192]
  ...
  [165 187 198]
  [155 175 180]
  [148 165 168]]

 [[114 158 205]
  [106 150 197]
  [ 98 142 189]
  ...
  [157 179 184]
  [154 172 171]
  [162 176 174]]]",768,1024,"[[306.32086181640625, 318.92755126953125, 723.486572265625, 629.8536987304688], [0.662646472454071, 171.6944122314453, 769.6627807617188, 753.3958129882812]]","[[0.29914146661758423, 0.41527024904886883, 0.7065298557281494, 0.8201220035552979], [0.0006471156957559288, 0.22356043259302774, 0.751623809337616, 0.9809841314951578]]","[[301.44, 84.48, 746.24, 631.6800000000001]]",<class 'list'>,"[[0.294375, 0.11, 0.72875, 0.8225000000000001]]","[[0.8049171385187923, 0.7078428578568692]]",[0.8049171385187923],1,0.8049171385187923
"[[[142 186 180]
  [139 184 181]
  [134 181 178]
  ...
  [ 33  32  28]
  [ 33  32  28]
  [ 37  36  32]]

 [[145 189 183]
  [141 186 183]
  [137 184 181]
  ...
  [ 36  35  31]
  [ 36  35  31]
  [ 35  34  30]]

 [[149 193 187]
  [147 191 185]
  [140 187 184]
  ...
  [ 37  36  32]
  [ 36  35  31]
  [ 34  33  29]]

 ...

 [[ 20  71  91]
  [ 23  74  94]
  [ 18  74  93]
  ...
  [ 20  22  22]
  [ 20  22  22]
  [ 20  22  22]]

 [[ 14  73  89]
  [ 18  77  93]
  [ 17  73  90]
  ...
  [ 19  22  20]
  [ 19  22  20]
  [ 19  22  20]]

 [[ 12  76  87]
  [ 18  80  91]
  [ 14  75  89]
  ...
  [ 18  21  19]
  [ 18  21  19]
  [ 18  21  19]]]",768,1024,"[[318.8544921875, 219.5422821044922, 776.77734375, 754.1275634765625]]","[[0.31138134002685547, 0.2858623464902242, 0.7585716247558594, 0.9819369316101074]]","[[312.96, 214.400256, 776.32, 746.240256]]",<class 'list'>,"[[0.305625, 0.279167, 0.758125, 0.9716670000000001]]",[[0.9858347115778969]],[0.9858347115778969],1,0.9858347115778969
"[[[172 183 173]
  [172 183 173]
  [173 184 174]
  ...
  [128 141 167]
  [127 138 165]
  [120 131 158]]

 [[173 184 174]
  [173 184 174]
  [173 184 174]
  ...
  [ 96 115 148]
  [ 99 118 151]
  [104 123 156]]

 [[174 185 175]
  [174 185 175]
  [174 185 175]
  ...
  [ 79 101 136]
  [ 79  99 134]
  [ 81 102 134]]

 ...

 [[191 215 235]
  [187 210 232]
  [183 207 231]
  ...
  [116 142 156]
  [104 133 148]
  [103 135 154]]

 [[210 223 237]
  [215 227 245]
  [210 226 249]
  ...
  [115 142 156]
  [116 147 162]
  [110 143 162]]

 [[210 224 242]
  [194 221 248]
  [ 96 137 176]
  ...
  [105 132 146]
  [114 144 161]
  [ 88 121 140]]]",767,1024,"[[91.56465148925781, 3.0621337890625, 1024.0, 745.8548583984375]]","[[0.08941860496997833, 0.003992351745844198, 1.0, 0.9724313668819263]]","[[0.0, 0.0, 1023.0661119999999, 723.144474]]",<class 'list'>,"[[0.0, 0.0, 0.9990879999999999, 0.9428219999999999]]",[[0.9391996535011908]],[0.9391996535011908],1,0.9391996535011908
"[[[107 106 116]
  [106 105 115]
  [106 105 115]
  ...
  [120 113 118]
  [121 114 119]
  [117 110 115]]

 [[109 108 118]
  [108 107 117]
  [108 107 117]
  ...
  [121 114 119]
  [119 112 117]
  [118 111 116]]

 [[110 106 117]
  [110 106 117]
  [110 106 117]
  ...
  [123 116 121]
  [119 112 117]
  [118 111 116]]

 ...

 [[109 103 114]
  [109 103 114]
  [109 103 114]
  ...
  [ 90  82  89]
  [ 90  82  89]
  [ 92  84  91]]

 [[106 100 111]
  [107 101 112]
  [107 101 112]
  ...
  [ 88  80  87]
  [ 86  78  85]
  [ 86  78  85]]

 [[103  97 108]
  [105  99 110]
  [104  98 109]
  ...
  [ 87  80  87]
  [ 86  78  85]
  [ 86  78  85]]]",768,1024,"[[306.85552978515625, 311.58056640625, 641.4444580078125, 487.4413146972656]]","[[0.29966360330581665, 0.405703862508138, 0.6264106035232544, 0.634689211845398]]","[[289.92, 314.88, 651.52, 485.120256]]",<class 'list'>,"[[0.283125, 0.41, 0.63625, 0.631667]]",[[0.9747803158279146]],[0.9747803158279146],1,0.9747803158279146
