image,height,width,boxes,relative_boxes,annotations,anno_type,relative_annotations,iou_score,max_iou_score,num_of_annotations,avg_score
"[[[250 251 249]
  [250 251 249]
  [250 251 249]
  ...
  [157 160 151]
  [222 224 218]
  [239 241 235]]

 [[250 251 249]
  [250 251 249]
  [250 251 249]
  ...
  [212 215 206]
  [223 225 219]
  [252 254 248]]

 [[250 251 249]
  [250 251 249]
  [250 251 249]
  ...
  [253 253 247]
  [224 223 219]
  [238 237 233]]

 ...

 [[138 173 216]
  [141 176 219]
  [131 166 209]
  ...
  [129 165 205]
  [133 169 209]
  [129 165 205]]

 [[134 169 212]
  [139 174 217]
  [133 168 211]
  ...
  [130 169 208]
  [132 168 208]
  [124 160 200]]

 [[ 88 123 166]
  [105 140 183]
  [124 159 202]
  ...
  [130 169 208]
  [126 162 202]
  [116 152 192]]]",412,550,"[[286.4260559082031, 164.29534912109375, 550.0, 337.1449279785156], [204.94720458984375, 54.259037017822266, 296.5615539550781, 333.2349548339844], [152.83865356445312, 123.70608520507812, 194.52137756347656, 163.7051544189453], [101.66993713378906, 103.5954360961914, 144.3254852294922, 143.25613403320312], [334.4653625488281, 72.25711822509766, 366.359375, 108.64080047607422], [102.59793853759766, 103.52423095703125, 144.06076049804688, 143.1974639892578], [180.50997924804688, 121.1932144165039, 193.57757568359375, 138.9605255126953]]","[[0.5207746471058239, 0.3987751192259557, 1.0, 0.8183129319866884], [0.3726312810724432, 0.13169669179083074, 0.5392028253728693, 0.8088227059077291], [0.2778884610262784, 0.30025748836184013, 0.35367523193359374, 0.39734260781297404], [0.18485443115234376, 0.251445233243183, 0.26240997314453124, 0.3477090631873862], [0.6081188409978693, 0.1753813549152856, 0.6661079545454546, 0.26369126329144227], [0.18654170643199575, 0.25127240523551275, 0.2619286554509943, 0.3475666601681015], [0.32819996226917614, 0.2941582874186988, 0.351959228515625, 0.337282828914309]]","[['291', '157', '550', '346']]",<class 'list'>,"[[0.5290909090909091, 0.38106796116504854, 1.0, 0.8398058252427184]]","[[0.9678026735388054, 0.5421843658651267, 0.3368324236691828, 0.27075224619586685, 0.3951304453754114, 0.27071821701308946, 0.3242369724859807]]",[0.9678026735388054],1,0.9678026735388054
"[[[ 27  63  41]
  [ 13  44  23]
  [  8  31  16]
  ...
  [127 213 171]
  [102 203 165]
  [ 87 195 159]]

 [[ 24  60  36]
  [ 16  47  26]
  [ 19  43  25]
  ...
  [116 208 165]
  [100 201 163]
  [ 95 201 165]]

 [[ 21  58  32]
  [ 18  53  27]
  [ 29  57  34]
  ...
  [116 221 176]
  [113 214 176]
  [104 204 168]]

 ...

 [[ 90 109 100]
  [ 85 102  93]
  [ 79  93  87]
  ...
  [  6  42  20]
  [ 18  50  33]
  [ 18  47  31]]

 [[ 91 110 101]
  [ 85 102  93]
  [ 81  92  89]
  ...
  [  6  44  22]
  [ 18  51  36]
  [ 22  55  41]]

 [[ 91 110 101]
  [ 85 102  93]
  [ 81  92  89]
  ...
  [  2  40  18]
  [ 11  44  29]
  [ 13  46  32]]]",451,600,"[[225.0105743408203, 86.67082977294922, 436.7005615234375, 348.0857238769531], [52.59636306762695, 106.0285415649414, 288.1425476074219, 396.4708557128906]]","[[0.37501762390136717, 0.19217478885354594, 0.7278342692057291, 0.7718087003923573], [0.08766060511271159, 0.23509654448989226, 0.4802375793457031, 0.8790928064587376]]","[['223', '87', '428', '355'], ['62', '114', '596', '399']]",<class 'list'>,"[[0.37166666666666665, 0.19290465631929046, 0.7133333333333334, 0.7871396895787139], [0.10333333333333333, 0.25277161862527714, 0.9933333333333333, 0.88470066518847]]","[[0.9770008618325633, 0.6354113122993077], [0.6490112046916591, 0.7144122526539177]]","[0.9770008618325633, 0.7144122526539177]",2,0.8457065572432405
"[[[132 118 130]
  [128 114 126]
  [123 109 121]
  ...
  [123 134 131]
  [122 133 130]
  [121 132 129]]

 [[131 117 129]
  [127 113 125]
  [121 107 119]
  ...
  [122 133 130]
  [121 132 129]
  [121 132 129]]

 [[131 117 129]
  [126 112 124]
  [120 106 118]
  ...
  [122 133 130]
  [121 132 129]
  [120 131 128]]

 ...

 [[139 149 136]
  [140 150 137]
  [138 151 137]
  ...
  [147 158 155]
  [143 157 153]
  [141 155 151]]

 [[140 143 134]
  [139 144 135]
  [138 146 136]
  ...
  [146 161 157]
  [140 157 153]
  [136 153 149]]

 [[138 138 132]
  [139 139 133]
  [137 141 135]
  ...
  [146 164 157]
  [140 158 151]
  [135 153 146]]]",349,620,"[[5.596772193908691, 150.89907836914062, 306.45751953125, 332.3734436035156], [388.51287841796875, 28.3807430267334, 512.2509155273438, 306.9433288574219], [327.1929016113281, 153.52920532226562, 394.23101806640625, 302.4649353027344], [245.9186248779297, 97.49976348876953, 356.1200256347656, 215.51849365234375], [388.3073425292969, 28.319499969482422, 513.03076171875, 306.2996826171875], [245.12657165527344, 97.39674377441406, 356.8094177246094, 215.23439025878906], [244.8629150390625, 97.53729248046875, 356.02008056640625, 214.97901916503906]]","[[0.009027051925659179, 0.43237558271960064, 0.49428632182459675, 0.9523594372593571], [0.6266336748676915, 0.0813201805923593, 0.8262111540763609, 0.8794937789610942], [0.5277304864698841, 0.4399117631010476, 0.6358564807522682, 0.8666617057384939], [0.3966429433514995, 0.2793689498245545, 0.5743871381205897, 0.6175315004365151], [0.6263021653698336, 0.08114469905295824, 0.827468970514113, 0.8776495203930874], [0.3953654381536668, 0.2790737643966019, 0.5754990608461441, 0.6167174505982495], [0.394940185546875, 0.27947648275205944, 0.5742259363974295, 0.6159857282665876]]","[['381', '27', '620', '308'], ['283', '154', '422', '305'], ['236', '93', '372', '214'], ['4', '156', '326', '318']]",<class 'list'>,"[[0.614516129032258, 0.07736389684813753, 1.0, 0.8825214899713467], [0.45645161290322583, 0.44126074498567336, 0.6806451612903226, 0.8739255014326648], [0.38064516129032255, 0.2664756446991404, 0.6, 0.6131805157593123], [0.0064516129032258064, 0.4469914040114613, 0.5258064516129032, 0.9111747851002865]]","[[0.36631393891743147, 0.862468661878892, 0.5551570078990752, 0.4599580538699557, 0.8628098848521292, 0.46004942737165727, 0.4589977772998609], [0.5889617588826498, 0.6289594575859195, 0.8998321948097877, 0.6526426642166505, 0.6290581167742993, 0.6521314663906613, 0.6510349154667876], [0.508762704236475, 0.5267955343348676, 0.6402116181021376, 0.9536516657692792, 0.5268887792315617, 0.9563496501593016, 0.955876846529631], [0.9424481992411136, 0.41636572405408184, 0.5931855684962357, 0.5331934452250241, 0.41570920296391445, 0.5329932879897076, 0.5333207022695788]]","[0.8628098848521292, 0.8998321948097877, 0.9563496501593016, 0.9424481992411136]",4,0.915359982265583
"[[[ 65  89 107]
  [ 53  77  95]
  [ 45  69  89]
  ...
  [ 50  71  93]
  [ 36  56  74]
  [ 22  40  57]]

 [[ 52  76  94]
  [ 46  70  88]
  [ 43  67  87]
  ...
  [ 60  81 103]
  [ 42  62  80]
  [ 31  49  66]]

 [[ 50  74  92]
  [ 50  74  92]
  [ 49  73  93]
  ...
  [ 69  89 114]
  [ 53  73  91]
  [ 46  64  81]]

 ...

 [[ 32  63  62]
  [ 31  62  61]
  [ 32  60  61]
  ...
  [ 49  87 111]
  [ 32  69  95]
  [ 15  52  78]]

 [[ 31  62  65]
  [ 18  49  52]
  [ 16  45  49]
  ...
  [ 58  99 121]
  [ 35  74  96]
  [ 21  60  82]]

 [[ 26  58  63]
  [ 16  46  51]
  [ 15  44  48]
  ...
  [ 63 106 125]
  [ 42  82 101]
  [ 27  67  86]]]",450,600,"[[95.50167083740234, 26.372007369995117, 505.6788635253906, 417.83978271484375], [94.66419219970703, 22.000749588012695, 479.25341796875, 416.37884521484375]]","[[0.15916945139567057, 0.05860446082221137, 0.8427981058756511, 0.9285328504774305], [0.15777365366617838, 0.048890554640028214, 0.7987556966145833, 0.9252863226996528]]","[['91', '15', '565', '415']]",<class 'list'>,"[[0.15166666666666667, 0.03333333333333333, 0.9416666666666667, 0.9222222222222223]]","[[0.925083906400149, 0.9078491475367721]]",[0.925083906400149],1,0.925083906400149
"[[[ 45 157 179]
  [ 45 157 179]
  [ 44 156 178]
  ...
  [ 83 159 147]
  [ 82 158 146]
  [ 81 157 145]]

 [[ 46 158 180]
  [ 45 157 179]
  [ 43 155 177]
  ...
  [ 86 162 150]
  [ 85 161 149]
  [ 84 160 148]]

 [[ 46 158 180]
  [ 45 157 179]
  [ 42 154 176]
  ...
  [ 87 165 154]
  [ 86 164 153]
  [ 85 163 152]]

 ...

 [[  7  60  51]
  [134 190 179]
  [135 194 180]
  ...
  [ 85 176 155]
  [ 99 190 169]
  [ 85 176 155]]

 [[ 61 113 103]
  [128 181 171]
  [ 85 144 130]
  ...
  [ 83 174 153]
  [103 194 173]
  [104 195 174]]

 [[  8  60  50]
  [101 154 144]
  [ 64 123 109]
  ...
  [ 88 179 158]
  [107 198 177]
  [105 196 175]]]",410,615,"[[76.99622344970703, 0.0, 476.512939453125, 383.69757080078125]]","[[0.12519711130033664, 0.0, 0.7748177877286585, 0.935847733660442]]","[['61', '3', '506', '387']]",<class 'list'>,"[[0.0991869918699187, 0.007317073170731708, 0.8227642276422764, 0.9439024390243902]]",[[0.9496762459031277]],[0.9496762459031277],1,0.9496762459031277
"[[[0 0 1]
  [0 0 0]
  [0 0 0]
  ...
  [2 0 0]
  [4 1 3]
  [0 0 1]]

 [[0 0 1]
  [0 0 0]
  [0 0 0]
  ...
  [2 0 0]
  [4 1 3]
  [0 0 1]]

 [[0 0 1]
  [0 0 0]
  [0 0 0]
  ...
  [2 0 0]
  [4 1 3]
  [0 0 1]]

 ...

 [[2 1 3]
  [1 1 1]
  [0 0 0]
  ...
  [0 1 0]
  [2 0 0]
  [3 1 1]]

 [[2 0 1]
  [0 0 0]
  [0 0 0]
  ...
  [0 1 0]
  [2 0 0]
  [3 1 1]]

 [[2 0 1]
  [2 0 0]
  [0 0 0]
  ...
  [0 1 0]
  [2 0 0]
  [4 2 2]]]",360,480,"[[238.94732666015625, 18.923538208007812, 476.3800354003906, 351.8604431152344], [16.046951293945312, 79.78385925292969, 326.19537353515625, 355.51263427734375], [19.603294372558594, 80.39447021484375, 340.2752685546875, 355.4021301269531]]","[[0.4978069305419922, 0.052565383911132815, 0.9924584070841471, 0.9773901197645399], [0.03343114852905273, 0.22162183125813803, 0.6795736948649088, 0.9875350952148437], [0.04084019660949707, 0.22331797281901042, 0.7089068094889323, 0.9872281392415364]]","[['221', '1', '478', '281']]",<class 'list'>,"[[0.46041666666666664, 0.002777777777777778, 0.9958333333333333, 0.7805555555555556]]","[[0.8541300835201294, 0.508723315664083, 0.5215462247254129]]",[0.8541300835201294],1,0.8541300835201294
"[[[189 193 198]
  [190 194 199]
  [191 196 199]
  ...
  [179 181 181]
  [179 181 181]
  [179 181 181]]

 [[190 194 199]
  [191 195 200]
  [192 197 200]
  ...
  [178 180 180]
  [178 180 180]
  [178 180 180]]

 [[192 196 201]
  [192 196 201]
  [192 197 200]
  ...
  [179 181 181]
  [178 180 180]
  [178 180 180]]

 ...

 [[ 92 128 144]
  [131 166 186]
  [140 172 201]
  ...
  [ 90 118 142]
  [ 51  79 114]
  [139 176 204]]

 [[ 56  99 114]
  [121 162 184]
  [ 88 127 155]
  ...
  [ 66 102 126]
  [ 57  93 133]
  [141 187 221]]

 [[ 68 119 135]
  [119 166 188]
  [132 176 207]
  ...
  [ 66 110 133]
  [ 68 116 158]
  [ 80 137 176]]]",464,640,"[[187.99368286132812, 85.8736572265625, 270.467529296875, 338.72967529296875]]","[[0.2937401294708252, 0.18507253712621227, 0.4226055145263672, 0.7300208519245016]]","[['174', '74', '285', '358'], ['374', '159', '598', '396']]",<class 'list'>,"[[0.271875, 0.15948275862068967, 0.4453125, 0.771551724137931], [0.584375, 0.3426724137931034, 0.934375, 0.853448275862069]]","[[0.9219609588514894], [0.4437485653000007]]","[0.9219609588514894, 0.4437485653000007]",2,0.682854762075745
"[[[ 16  51  65]
  [ 23  58  72]
  [ 26  61  74]
  ...
  [  6  23  36]
  [  8  21  35]
  [  7  21  33]]

 [[ 10  45  59]
  [ 14  49  62]
  [ 17  52  65]
  ...
  [ 11  28  41]
  [ 14  30  43]
  [ 14  28  40]]

 [[ 12  47  60]
  [ 11  46  59]
  [ 13  48  61]
  ...
  [ 15  32  45]
  [ 18  34  47]
  [ 11  27  39]]

 ...

 [[ 75 103 134]
  [ 90 118 149]
  [ 90 119 150]
  ...
  [ 81 105 133]
  [ 79 100 131]
  [ 79 100 131]]

 [[ 64  92 123]
  [ 69  97 128]
  [ 59  88 119]
  ...
  [ 78 102 130]
  [ 74  98 128]
  [ 57  81 111]]

 [[144 173 204]
  [125 154 185]
  [ 79 108 139]
  ...
  [ 50  77 104]
  [ 72  98 128]
  [ 79 105 135]]]",501,750,"[[103.99789428710938, 41.90939712524414, 583.1253051757812, 471.4694519042969]]","[[0.13866385904947917, 0.08365149126795238, 0.7775004069010417, 0.9410567902281375]]","[['98', '28', '592', '472'], ['508', '302', '561', '373']]",<class 'list'>,"[[0.13066666666666665, 0.05588822355289421, 0.7893333333333333, 0.9421157684630739], [0.6773333333333333, 0.6027944111776448, 0.748, 0.7445109780439122]]","[[0.9729468609596945], [0.40157832504160285]]","[0.9729468609596945, 0.40157832504160285]",2,0.6872625930006486
"[[[ 17  36  39]
  [ 24  43  46]
  [ 28  49  50]
  ...
  [ 53  64  62]
  [ 57  62  63]
  [ 55  60  61]]

 [[ 21  38  41]
  [ 17  37  38]
  [ 23  43  44]
  ...
  [ 53  59  58]
  [ 54  59  60]
  [ 53  58  59]]

 [[ 16  31  33]
  [ 21  36  38]
  [ 26  41  43]
  ...
  [ 49  52  50]
  [ 51  56  55]
  [ 52  57  56]]

 ...

 [[ 52 197 175]
  [ 59 201 182]
  [ 72 210 193]
  ...
  [ 33  87  70]
  [ 34  86  69]
  [ 33  85  68]]

 [[ 66 210 191]
  [ 61 203 184]
  [ 71 209 192]
  ...
  [ 33  87  70]
  [ 33  85  68]
  [ 31  83  66]]

 [[ 74 215 198]
  [ 62 203 186]
  [ 63 200 186]
  ...
  [ 34  89  70]
  [ 34  86  69]
  [ 33  85  68]]]",427,640,"[[23.216182708740234, 155.80526733398438, 145.0802001953125, 341.2038879394531], [616.4716796875, 77.11688232421875, 639.8306884765625, 220.4324951171875], [12.106819152832031, 170.28692626953125, 53.60945129394531, 255.5286865234375], [117.0306625366211, 146.7924346923828, 190.35769653320312, 295.26434326171875], [559.395751953125, 68.51385498046875, 633.896484375, 218.123046875], [167.25067138671875, 172.93572998046875, 220.9385986328125, 280.33233642578125], [12.046661376953125, 225.6610107421875, 50.527130126953125, 352.16552734375], [430.604248046875, 55.0345458984375, 477.1129150390625, 158.858642578125], [486.0540466308594, 70.56341552734375, 540.1400146484375, 206.84063720703125], [312.847900390625, 195.740234375, 539.724365234375, 366.75872802734375], [440.4254150390625, 129.3886260986328, 480.58953857421875, 227.71746826171875], [529.8177490234375, 89.46038818359375, 573.5731201171875, 207.35073852539062], [465.221923828125, 59.359283447265625, 517.0320434570312, 203.74740600585938], [213.6975555419922, 266.20794677734375, 428.44647216796875, 400.77679443359375], [312.40423583984375, 195.22344970703125, 539.4060668945312, 366.52178955078125], [81.97921752929688, 243.35528564453125, 130.8292694091797, 326.70709228515625], [175.40274047851562, 58.132659912109375, 234.40313720703125, 158.22647094726562], [210.65505981445312, 265.929931640625, 429.4254455566406, 400.249267578125], [501.8955078125, 70.92495727539062, 541.4073486328125, 152.65716552734375], [111.60247039794922, 250.90118408203125, 212.3848876953125, 370.78106689453125], [500.246826171875, 70.35775756835938, 541.748291015625, 189.3658447265625], [466.1009521484375, 58.139251708984375, 516.08203125, 115.09585571289062], [469.74322509765625, 59.092437744140625, 517.46142578125, 141.80734252929688], [135.37619018554688, 60.09454345703125, 185.476806640625, 154.96710205078125], [177.61544799804688, 59.013336181640625, 230.69247436523438, 114.5997314453125]]","[[0.03627528548240662, 0.36488353005616947, 0.22668781280517578, 0.799072337094738], [0.9632369995117187, 0.18060159794899006, 0.9997354507446289, 0.5162353515625], [0.01891690492630005, 0.39879842217688816, 0.08376476764678956, 0.5984278372914227], [0.18286041021347046, 0.34377619365897616, 0.29743390083312987, 0.6914855814091774], [0.8740558624267578, 0.16045399292849824, 0.9904632568359375, 0.5108268076697893], [0.26132917404174805, 0.4050017095561329, 0.3452165603637695, 0.6565160103648273], [0.018822908401489258, 0.5284801188341628, 0.07894864082336425, 0.8247436237558547], [0.6728191375732422, 0.12888652435231265, 0.7454889297485352, 0.37203429175204916], [0.7594594478607177, 0.16525390053242095, 0.8439687728881836, 0.48440430259257905], [0.48882484436035156, 0.45840804303278687, 0.843319320678711, 0.8589197377689549], [0.6881647109985352, 0.3030178597157677, 0.7509211540222168, 0.5332961785988729], [0.8278402328491211, 0.2095091058163788, 0.8962080001831054, 0.4855989192632099], [0.7269092559814453, 0.13901471533317478, 0.8078625679016114, 0.47716020141887444], [0.3339024305343628, 0.6234378144668472, 0.6694476127624511, 0.9385873405938964], [0.48813161849975584, 0.4571977744895345, 0.8428219795227051, 0.8583648467231411], [0.12809252738952637, 0.5699187017436329, 0.20442073345184325, 0.7651219959839725], [0.27406678199768064, 0.1361420606840969, 0.3662549018859863, 0.3705537961294277], [0.329148530960083, 0.6227867251536885, 0.670977258682251, 0.9373519147028688], [0.7842117309570312, 0.16610060251847922, 0.8459489822387696, 0.3575109262935451], [0.17437885999679564, 0.5875905950398859, 0.3318513870239258, 0.8683397351159983], [0.7816356658935547, 0.16477226596805475, 0.8464817047119141, 0.44347973003878804], [0.7282827377319336, 0.13615749814750439, 0.806378173828125, 0.26954532953838556], [0.7339737892150879, 0.13838978394412324, 0.8085334777832032, 0.3321015047524517], [0.211525297164917, 0.14073663573075235, 0.2898075103759766, 0.3629206137020638], [0.27752413749694826, 0.13820453438323332, 0.3604569911956787, 0.2683834460077576]]","[['300', '194', '640', '371'], ['184', '263', '506', '399']]",<class 'list'>,"[[0.46875, 0.45433255269320844, 1.0, 0.8688524590163934], [0.2875, 0.6159250585480094, 0.790625, 0.9344262295081968]]","[[0.3571191774413274, 0.44930326870664006, 0.2568227467492072, 0.3879111441276599, 0.4729126068621556, 0.4267940248137764, 0.2877113416955177, 0.3913955179701369, 0.45054485876018874, 0.8758078079614279, 0.4928134641264005, 0.4538625263785403, 0.44104707998370835, 0.61612284483972, 0.8763443643761167, 0.3417134640904096, 0.3054790483023773, 0.6160140340621829, 0.3879183515657696, 0.4346900160843246, 0.42568832749180363, 0.3502888935727778, 0.37646040430031485, 0.27247870797405666, 0.27248340731533194], [0.43103905080370286, 0.2841689861244566, 0.31584343031817874, 0.45302715138586097, 0.3072979353287143, 0.4918618612209845, 0.39873932307219223, 0.3238647005038455, 0.35580498262576216, 0.7157568509853586, 0.42124751048874565, 0.3338689328354934, 0.36465903995558036, 0.8809793394996228, 0.7154944631656799, 0.47581131291379486, 0.32355015275968174, 0.8862914094189048, 0.2984776518628838, 0.6065644461653014, 0.33286515234001995, 0.2767065285448643, 0.3017534432867867, 0.293498908237908, 0.27938466551414376]]","[0.8763443643761167, 0.8862914094189048]",2,0.8813178868975108
"[[[ 30  41  38]
  [ 65  76  73]
  [ 56  67  64]
  ...
  [184 147 119]
  [185 148 120]
  [186 149 121]]

 [[ 26  35  32]
  [ 52  63  60]
  [ 57  66  63]
  ...
  [184 147 119]
  [185 148 120]
  [186 149 121]]

 [[ 14  21  16]
  [ 24  34  28]
  [ 33  40  35]
  ...
  [184 150 121]
  [185 151 122]
  [185 151 122]]

 ...

 [[ 58 116 121]
  [ 60 118 123]
  [ 60 118 123]
  ...
  [ 68 129 119]
  [ 66 126 118]
  [ 67 127 119]]

 [[ 63 121 126]
  [ 61 119 124]
  [ 57 115 120]
  ...
  [ 71 132 122]
  [ 69 129 121]
  [ 70 130 122]]

 [[ 70 125 132]
  [ 65 120 127]
  [ 56 111 118]
  ...
  [ 76 136 126]
  [ 75 135 125]
  [ 74 134 124]]]",411,620,"[[9.894831657409668, 214.1488037109375, 335.76611328125, 402.1687316894531], [50.70256805419922, 144.05320739746094, 121.55713653564453, 207.07635498046875], [206.03195190429688, 147.00250244140625, 283.5502624511719, 197.969482421875], [515.4382934570312, 145.53775024414062, 556.8554077148438, 200.01107788085938], [49.92185974121094, 143.9878387451172, 167.86688232421875, 208.12826538085938], [602.2086181640625, 144.7803192138672, 619.9383544921875, 165.83277893066406]]","[[0.015959405899047853, 0.5210433180314781, 0.5415582472278225, 0.9785127291714188], [0.08177833557128907, 0.35049442189163243, 0.19605989763813633, 0.5038354135777828], [0.3323095998456401, 0.35767032224186435, 0.45733913298576107, 0.4816775728026156], [0.8313520862210182, 0.3541064482825806, 0.8981538834110383, 0.4866449583475897], [0.08051912861485636, 0.3503353740757109, 0.27075303600680445, 0.5063948062794632], [0.9713042228452621, 0.3522635503987036, 0.9999005717615927, 0.40348608012327025]]","[['22', '205', '341', '399'], ['509', '131', '559', '207'], ['31', '138', '136', '211'], ['295', '174', '429', '221'], ['178', '141', '285', '202']]",<class 'list'>,"[[0.035483870967741936, 0.49878345498783455, 0.55, 0.9708029197080292], [0.8209677419354838, 0.31873479318734793, 0.9016129032258065, 0.5036496350364964], [0.05, 0.3357664233576642, 0.21935483870967742, 0.51338199513382], [0.47580645161290325, 0.4233576642335766, 0.6919354838709677, 0.537712895377129], [0.2870967741935484, 0.34306569343065696, 0.4596774193548387, 0.49148418491484186]]","[[0.9620971075341305, 0.46767537509260476, 0.4630292126626266, 0.26026808936137613, 0.4984417074012825, 0.18784447476965838], [0.2532455914024852, 0.20277699492417195, 0.3909248487119915, 0.9435533578395285, 0.2426633336158705, 0.7067243739553871], [0.4755393876665496, 0.9332603507371765, 0.6062736786359033, 0.20478361217672858, 0.9165258676230419, 0.11865627900109571], [0.4342414152250335, 0.41791842532719564, 0.6570513791196573, 0.5551304937350413, 0.4603494455585704, 0.40823171512795814], [0.46785503403401646, 0.6503763462801568, 0.9390530721924867, 0.3860681382330975, 0.7015191544015527, 0.2681570905624195]]","[0.9620971075341305, 0.9435533578395285, 0.9332603507371765, 0.6570513791196573, 0.9390530721924867]",5,0.887003053484596
"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",360,480,"[[87.63780212402344, 50.759765625, 236.10049438476562, 256.97308349609375], [217.00621032714844, 109.50480651855469, 316.5414733886719, 310.8867492675781]]","[[0.18257875442504884, 0.14099934895833333, 0.49187602996826174, 0.7138141208224826], [0.45209627151489257, 0.30418001810709633, 0.6594614028930664, 0.8635743035210504]]","[['87', '47', '239', '257']]",<class 'list'>,"[[0.18125, 0.13055555555555556, 0.4979166666666667, 0.7138888888888889]]","[[0.9877968747034057, 0.5913344968034192]]",[0.9877968747034057],1,0.9877968747034057
"[[[ 16  38  50]
  [ 11  33  44]
  [  9  29  40]
  ...
  [ 71 119 120]
  [ 75 120 123]
  [ 74 119 122]]

 [[  4  23  36]
  [  8  28  39]
  [ 12  32  43]
  ...
  [ 75 123 124]
  [ 77 122 125]
  [ 74 119 122]]

 [[  0  12  25]
  [  6  24  35]
  [ 16  34  45]
  ...
  [ 82 129 127]
  [ 79 123 124]
  [ 72 116 117]]

 ...

 [[ 66 106 111]
  [ 67 105 110]
  [ 77 113 121]
  ...
  [ 51 101  99]
  [ 63 113 113]
  [ 67 117 117]]

 [[ 71 111 116]
  [ 74 112 117]
  [ 83 119 127]
  ...
  [ 50 100  98]
  [ 58 108 108]
  [ 59 109 109]]

 [[ 76 116 121]
  [ 78 116 121]
  [ 86 122 130]
  ...
  [ 54 104 102]
  [ 59 109 109]
  [ 61 111 111]]]",485,640,"[[236.62001037597656, 253.30950927734375, 496.34765625, 420.765380859375], [93.10533905029297, 71.48199462890625, 276.0869140625, 366.51971435546875]]","[[0.36971876621246336, 0.5222876479945232, 0.775543212890625, 0.8675574863079897], [0.14547709226608277, 0.14738555593588917, 0.43138580322265624, 0.7557107512483892]]","[['248', '260', '516', '428'], ['91', '69', '270', '370']]",<class 'list'>,"[[0.3875, 0.5360824742268041, 0.80625, 0.8824742268041237], [0.1421875, 0.1422680412371134, 0.421875, 0.7628865979381443]]","[[0.9461839551337332, 0.4706316085880271], [0.49075365093757906, 0.9826157494129564]]","[0.9461839551337332, 0.9826157494129564]",2,0.9643998522733448
"[[[ 70 109 107]
  [ 72 111 109]
  [ 59  95  95]
  ...
  [112 150 154]
  [ 95 134 142]
  [ 71 110 119]]

 [[ 32  69  65]
  [ 72 109 105]
  [ 68 103  99]
  ...
  [106 144 146]
  [112 150 154]
  [ 95 133 138]]

 [[ 46  82  76]
  [ 32  68  62]
  [ 39  73  67]
  ...
  [104 141 139]
  [ 63 102 104]
  [ 38  76  80]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",447,640,"[[3.5430908203125, 91.78665161132812, 604.0154418945312, 381.1841735839844], [18.3250732421875, 58.8427734375, 553.67724609375, 338.5692138671875]]","[[0.005536079406738281, 0.20533926534972735, 0.9437741279602051, 0.8527610147292716], [0.028632926940917968, 0.13163931417785235, 0.8651206970214844, 0.7574255343784956]]","[['22', '49', '640', '363']]",<class 'list'>,"[[0.034375, 0.10961968680089486, 1.0, 0.8120805369127517]]","[[0.8837204361816168, 0.8869595287533975]]",[0.8869595287533975],1,0.8869595287533975
